ticker,company_name_en,name_english,name_arabic,title,category,rank_order
ADNOCDRILL,ADNOC Drilling Company PJSC,Saeed Ateeq Obaid Thani Alremeithi,سعيد عتيق عبيد ثاني الرميثي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Reem Obaid Rashid Obaid Alrayssi,	ريم عبيد راشد عبيد الريسي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Mohammed Serhan Amer Alsabea Alsawwafi,	محمد سرحان عامر السبع الصوافي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Khaled Saleh Ahmed Daifalla Almessabi,خالد صالح احمد المصعبي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Hafsa Ahmed Jasem Ahmed Alhosani,حفصة أحمد جاسم أحمد الحوسني,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Faisal Braik Mohammed Salem Alkatheeri,	فيصل بريك محمد الكثيري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ali Abdulrhman Ali Abdulrhman Ali,علي عبدالرحمن علي عبدالرحمن علي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Aisha Saeed Awadh Alshawoosh,	عائشة سعيد الشاووش,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ahmed Mubarak Abdulla Almansoori,احمد مبارك عبدالله المنصوري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Neha Tiwari,نيها تيواري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Tarek Abdelfatah Abdelaziz,	طارق عبدالفتاح عبدالعزيز عبدالفتاح,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Hamad Mohamed Abdulla Alharmoodi Alsheebani,حمد محمد عبدالله الهرمودي الشيباني,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Syed Wajid Ahmed,سيد واجد أحمد,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Hazem Hamed Abdelkader Mohamed Elstohy,حازم حامد عبد القادر محمد السطوحي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ahmed Saeed Abdulla Bin Hidarah,احمد سعيد عبدالله بن حيدره,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Mohammed Sultan	Shahada Khalil Mohammed Zoghbor,محمد سلطان شحاده خليل محمد زغبر,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Archie Changco Ricaplaza,ارشي تشانغكو ريكابلازا,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Saif Obaid Saif Obaid Almheiri,	سيف عبيد سيف المهيري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Abdul Kareem Chappayil,	عبدالكريم شابيل,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Nizar Basheer Ahamed ,نزار أحمد,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Abdulla Easa Saeed Bu Alkaila Alshamsi,عبدالله عيسى سعيد بوالكيله الشامسي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Amira Abdulla Mohamed Salem Alketbi,أميرة عبداللة محمد الكتبي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Mufaddal Husain,مفضل حسين,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Nada Ali Saif Alyaarbi,ندى علي سيف اليعربي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Amr Rezk Rezk Ramadan,عمرو رزق رزق رمضان,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Faisal Farouq Aljaberi,فيصل فاروق الجابري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Hassan Mohammad Khairi,حسن محمد صالح خيري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Salem Ahmed Ali Babakri Alhadhrami ,سالم احمد علي بابكري الحضرمي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Nizamuddin Mohammed,نظام الدين محمد,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Muhammad Azeem,محمد عظیم,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Anil Singh Negi,أنيل سينغ نيجي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Muhammad Arshad,محمد أرشد,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Aysha Abdulrahman Abdulla Mohamed Almarzooqi,عائشة عبدالرحمن عبدالله محمد المرزوقي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Fahed Salem Alameri,فهد سالم العامري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,John Albert White Jr,جون ألبرت وايت,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Omar Alsayed Sharaf,عمر السيد شرف,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ahmed Yousif Ahmed Ismal Almarzooqi,احمد يوسف احمد اسماعيل المرزوقي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Peter Adly Abdelsayed Hanna,بيتر عدلى عبد السيد حنا,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Abdelaziz Mohamed Hamdan Alhantoobi,عبدالعزيز محمد حمدان الحنطوبي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ahmed Nasser Saeed Mohamed Alzaabi,احمد ناصر سعيد محمد الزعابي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Fayeza Jamal Eidha Mubarak Alameri,فايزة جمال عيظه مبارك قبيس العامري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ritu Raj Srivastava,ريتو راج سريفاستافا سونيل كومار سريفاستافا,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Alina Chemseddine,ألينا شمس الدين,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Adel Abdulrahman Abdulla Husain Almarzooqi,عادل عبدالرحمن عبدالله حسين المرزوقي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Jawahir Hassan Ali Matar Alriyami,	جواهر حسن الريامي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Abdul Raheem Seyed,عبد الرحيم سيد,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Abdesslam Zohir Mordjani,عبد السلام زوهير مرجاني,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Amal Omar Ahmed,امل عمر احمد,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Badreya Ali Naser Shukri Almarzooqi,بدريه علي ناصر,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Saeed Salem Saeed Saad Almenhali,	سعيد سالم سعيد سعد المنهالي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Wael Ahmed Bahgat Ali Elsayed Alkholy,وائل أحمد بهجت علي السيد الخولي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Khaled Saeed Rashed Saeed Alshamsi,	خالد سعيد راشد سعيد الشامسي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ali Habib Abdulrahman Habibjaafar Alaydaroos,علي حبيب عبد الرحمن العيدروس,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Alia Rashed Sultan Saif Alshamsi,عليا راشد سلطان الشامسي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Mohammed Saeed Khalifa Salem Alghaithi,محمد سعيد خليفه سالم الغيثي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ioanna Evangeli,ايوانا ايفانجلي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Mohamed Hassan Ibrahim Eid,محمد حسن ابراهيم عيد,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Mohamed Ahmed Saeed Matar Almarshoodi,محمد أحمد سعيد مطر سالم المرشودي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Abdulla Hasan Malalla Makki Alshehhi,عبدالله حسن مال الله مكي الشحي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Saooda Mohamed Bakheet Abdulla Almansoori,سعوده محمد بخيت المنصوري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Faker Outhman Blbisi,فاخر عثمان بلبيسي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Abdul Wahab Abdul Rahman Alsaleh,	عبدالوهاب عبد الرحمن الصالح,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ali Mohamed Ibrahim Mohamed Alhosani,علي محمد ابراهيم محمد الحوسني,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Waleed Saeed Ahmed Alshareef Alneaimi,وليد سعيد أحمد النعيمي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Yaqoob Yousuf Abdulrahman Ali Flamarzi,يعقوب يوسف عبدالرحمن علي فلامرزي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ishaq Mohamed Abdalla Mohamed Alyassi,اسحاق محمد عبدالله محمد الياسي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Helal Ali Salim Humaid Alkindi,هلال علي سالم حميد الكندي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ahmed Saeed Ali Alhouli Alsuwaidi,أحمد سعيد علي الهولي السويدي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Abdulrahman Ahmed Ali Alzubaidi ,عبدالرحمن احمد علي الزبيري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Obaid Yousef Obaid Saifan Alzaabi,	عبيد يوسف عبيد سيفان الزعابي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Mohsin Khamis Abdulla Sulaiman Alobeidli,محسن خميس عبدالله سليمان العبيدلي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Mohamed Elsayed Mohamed Khafagi,محمد السيد محمد خفاجي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Abdulla Saleh Mohammed Abdulrahim Sharif,عبدالله صالح محمد عبدالرحيم شريف,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Omar Jaafar Hassan Albaiti Alhashmi,عمر جعفر حسن البيتي الهاشمي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Osama Abdelhamid Ali Mohamed Abdelnaby,	أسامة عبد الحميد علي محمد عبد النبي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Majed Salem Khodoum Hashel Alkaabi,ماجد سالم الكعبي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ramy Gaber Mahmoud Hemdan,	رامي جابر محمود حمدان,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Khalid Abdulrahman Jumaa Sultan AlMarzooqi AlMarzooqi,خالد عبدالرحمن جمعه سلطان المرزوقي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Reem Salim Ahmad Alhoraizy,	ريم سالم أحمد سعد الحريزي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Jayesh Vittal Borude,جايش فيتال بورود,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Fouad Nawras Silin,	فؤاد نورس صيلين,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Sanaa Ait El Khadir,	سناء أيت الخضير,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Muna Abdalla Saeed Abdalla Alnaqbi,	منى عبدالله سعيد عبدالله النقبي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ali Essa Hoor Alqeshairi Almahri,على عيسى حور القشيرى المهري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Wael Ibrahim Abdullatif Hussein,	وائل ابراهيم عبد اللطيف حسين,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ahmed Mohamed Nagib Fahmy Mohamed,	احمد محمد نجيب فهمي محمد,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Mohamed Farouk Marghany Ibrahim,	محمد إبراهيم,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ahmed Ali Khamees Ali Alhosani,	أحمد علي خميس علي الحوسني,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Abdulla Saeed Ali Rawdha Almansoori,	عبدالله سعيد علي روضة المنصوري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Amr Abdelsalam Mahmoud Elmikaty,	عمرو عبد السلام محمود الميقاتي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Sara Abdulla Awad Alderei,سارة عبدالله عوض الدرعي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Moadh Abdulla Hamad Alrnaaq Alyammahi,	معاذ عبدالله حمد الارناق اليماحي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ahmed Mohammed Ali Ghardeqa Alteneiji,أحمد محمد علي غردقه الطنيجي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Mubarak Eid Ghumail Amer Alyahyaee,مبارك عيد غميل عامر اليحيائي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Svetlana Vladimir Lukianova,	سفيتلانا لوكيانوفا,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Maryam Ali Saeed Khamis Alabdouli,مريم علي سعيد العبدولي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Musabbeh Khamis Hamad Salem Alsamahi,	مصبح خميس حمد السماحي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Alyazia Ali Mohamed Khamis Alshamsi,اليازية علي محمد خميس الشامسي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Mariam Salem Maizar Salem Alsuwaidi,مريم سالم ميزر سالم السويدي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Noora Saeed Eida Mohamed Almansoori,خالد سعيد علي محمد المنصوري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Sara Khalifa Abdulla Yousef Alsalmi,	ساره خليفه عبدالله يوسف السالمي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Narayanan Ramaswamy Ramaswamy Pillai,نارايانان راماسوامي راماسوامي بيلادي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Yahya Yousif Ahmed Mohamed Alhammadi,يحيى يوسف أحمد محمد الحمادي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ahmed Saeed Helal Ali Al Sulaimani,أحمد ٍعيد هلال علي السليماني,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Mohamed Alsaied Mohamed Ali Mosaad,	محمد السيد محمد على مسعد,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Aya Faisal Ahmed Alkhatib,	ايه فيصل احمد الخطيب,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Nayef Ahmed Yousef Marbouti Almarzooqi,	نايف أحمد المرزوقي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Noura Obaid Salem Bin Thaiban Almansoori,	نورة عبيد سالم بن ذيبان المنصوري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Farhan Ali Khan,	فرحان علي خان,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Eyad Ahmad Mohammad Rawashdeh,	اياد احمد رواشده,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Ericson Dumote Asemebo ,	اريكسون اسمبو,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Muhra Yousef Khaleel Ibraheem Alhammadi,	مهره يوسف الحمادي,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Romains Singlere Lieudop,	ليودوب روماينس سينجايري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Abdulla Mohammed Abdulla Mohammed Alkatheeri,	عبدالله محمد عبدالله محمد الكثيري,Others,Unclassified,19
ADNOCDRILL,ADNOC Drilling Company PJSC,Khaled Abdulmonem Saif Humood Alkindi,خالد عبدالمنعم سيف حمود احمد الكندي,Others,Unclassified,19
ADNOCGAS,ADNOC Gas plc,H.E. Dr. Sultan Ahmed Aljaber,معالي د. سلطان أحمد الجابر,Chairman,Board,1
ADNOCGAS,ADNOC Gas plc,Fatema Mohamed Abdulla Alshaibeh AlNuaimi, فاطمه محمد عبدالله الشيبه النعيمي ,CE/ CEO,Management,5
ADNOCGAS,ADNOC Gas plc,Khalfan Al Dahmani,خلفان الدهماني,Chief Financial Controller,Unclassified,9
ADNOCGAS,ADNOC Gas plc,Mike Baker,مايك بيكر,Chief Financial Controller,Unclassified,9
ADNOCGAS,ADNOC Gas plc,Saud Mohamed Ahmed Eid Al Hammadi,سعود محمد أحمد عيد الحمادي,Top Management,Management,10
ADNOCGAS,ADNOC Gas plc,MOHAMED TAJUDEEN ALSAYED MOHAMED ALHASHMI,محمد تاج الدين السيد محمد الهاشمي,Top Management,Management,10
ADNOCGAS,ADNOC Gas plc,Maitha Ahmed Omar Abdulla Balfaqeeh,ميثاء أحمد عمر عبدالله بلفقيه,Top Management,Management,10
ADNOCGAS,ADNOC Gas plc,Petrus Stephanus Van Driel,بطروس ستفانوس فان دريل,Top Management,Management,10
ADNOCGAS,ADNOC Gas plc,Navneeth Acharya,نافنيت اشاريا,Top Management,Management,10
ADNOCGAS,ADNOC Gas plc,Cornelis Tjalling Wiersma,كورنيليس تجالينج ويرسما,Top Management,Management,10
ADNOCGAS,ADNOC Gas plc,Abdulmunim Saif Alkindi,عبدالمنعم سيف الكندي,Board Member,Board,11
ADNOCGAS,ADNOC Gas plc,Khaled Mohamed Alzaabi,خالد محمد الزعابي ,Board Member,Board,11
ADNOCGAS,ADNOC Gas plc,Nasser Mohamed Almheiri,ناصر المهيري,Board Member,Board,11
ADNOCGAS,ADNOC Gas plc,Musabbeh Helal Alkaabi,مصبح هلال الكعبي,Board Member,Board,11
ADNOCGAS,ADNOC Gas plc,H.E. Kamal Ishaq Almaazmi,سعادة كمال اسحاق المازمي,Board Member,Board,11
ADNOCGAS,ADNOC Gas plc,FATEMA MOHAMED ABDULLA ALSHAIBEH ALNUAIMI,فاطمه محمد عبدالله الشيبه النعيمى,Board Member,Board,11
ADNOCGAS,ADNOC Gas plc,Amro Salman Mubarak Salem,عمرو سلمان مبارك سالم العكبري,Others,Unclassified,19
ADNOCGAS,ADNOC Gas plc,Asma Omar Saleh Alzubaidi,أسماء عمر صالح الزبيدي ,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,H.E. Dr. Sultan Ahmed Sultan Essa Aljaber,معالى د. سلطان احمد  سلطان عيسى الجابر,Chairman,Board,1
ADNOCLS,ADNOC Logistics & Services plc,Abdulkareem Mubarak Almessabi,عبدالكريم مبارك احمد عبدالله المصعبي,CE/ CEO,Management,5
ADNOCLS,ADNOC Logistics & Services plc,Adil Mohammed Ali Abdulla Al Maazmi,	عادل محمد علي عبدالله المازمي,Top Management,Management,10
ADNOCLS,ADNOC Logistics & Services plc,Mohamed Ali Mousa Torki Al-Ali,	محمد علي موسى تركي العلي,Top Management,Management,10
ADNOCLS,ADNOC Logistics & Services plc,Ahmad Saeed Obaid Bin Taresh Al Dhaheri,احمد سعيد عبيد بن طارش الظاهري,Top Management,Management,10
ADNOCLS,ADNOC Logistics & Services plc,Justin Sawdon Stewart Murphy,جاستن ميرفي,Top Management,Management,10
ADNOCLS,ADNOC Logistics & Services plc,AMIT PAL,اميت بال,Top Management,Management,10
ADNOCLS,ADNOC Logistics & Services plc,HUGH LAWRENCE BAKER,هوغ لورنس باكر,Top Management,Management,10
ADNOCLS,ADNOC Logistics & Services plc,ANDREW BAIRD,اندريو بايرد,Top Management,Management,10
ADNOCLS,ADNOC Logistics & Services plc,Nasser Mohamed Omeir Yousef Almheiri,ناصر محمد عمير يوسف المهيري,Board Member,Board,11
ADNOCLS,ADNOC Logistics & Services plc,Mashal Saoud Mohamed Alkindi Alseiari,مشعل سعود محمد الكندى الصيعري,Board Member,Board,11
ADNOCLS,ADNOC Logistics & Services plc,Tayba Abdul Rahim Mohamed Alhashmi,طيبه عبدالرحيم محمد الهاشمي,Board Member,Board,11
ADNOCLS,ADNOC Logistics & Services plc,Khaled Mohamed Abdulla Alalkeem Alzaabi,خالد محمد عبدالله العلكيم الزعابي,Board Member,Board,11
ADNOCLS,ADNOC Logistics & Services plc,Khaled Salmeen Anbar Salmeen,	خالد  سالمين عنبر سالمين,Board Member,Board,11
ADNOCLS,ADNOC Logistics & Services plc,Marwan Naim Salem Nijmeh,مروان نعيم سالم نجمه,Board Member,Board,11
ADNOCLS,ADNOC Logistics & Services plc,ADNOC LOGISTICS & SERVICES PLC,أدنوك للإمداد والخدمات بي أل سي,Company,Unclassified,18
ADNOCLS,ADNOC Logistics & Services plc,Tareq Jamal Mohammad Ghanim,طارق جمال محمد غان م,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Iryna Kovalchuk ,إيرينا كوفالتشوك,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Fatema Mohamed 	Al Nuaimi,	فاطمة محمد عبدالله النعيمي,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Duncan Emmanuel	Gracias,	دنكان إيمانويل غراسياس,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Lawrie Christian  Rodney Pattison,	لاوري كريستان رودني باتسيون,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Mohamed Al Katheeri,	محمد عبدالله سعيد بن كده الكثيري,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Mansoor Thani Ali Al Hammadi,	منصور ثاني علي الحمادي,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Charles Auston Rotheram,شارل أوستن روترام ,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Hasan Mohamed Ibrahim Abdulla Alhammadi,	حسن محمد ابراهيم عبدالله الحمادي,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Mashood Tabassum Dar,مشهود تبسم دار,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Muatasem Mohamed Al Nuaimi,	معتصم محمد خميس عبيد النعيمي,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Sumaya 	Mohamed Alobeidli,سمية محمد حسين أحمد العبيدلي,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Khaled Almalood ,	خالد علي هديب عيسى المالود,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Reema Abdulla Ibrahim Alrashed,	ريما عبدالله ابراهيم الراشد,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Ahmed Ali Al Dhaleei,	احمد علي عبدالله علي الضالعي,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Saeed Akeel Al Zarooni,سعيد عقيل عبدالرحيم الزرعونى,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Oleksiy Brykalov,ألكسي بريكالوف,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Reji Manjiparambil Somasundaran,ريجي سوماسانداران,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Omar Al Ahmadi,	عمر علي محمود عبدالله الأحمدي,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Naseeruddin Irfan Mohammed,	نصير الدين عرفان محمد,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Mohamed Abdulla Ahmed Almansoori,محمد عبدالله أحمد يوسف المنصوري,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Nitin Khetawat,نيتن كهيتاوات,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Anand Raj,اناند راج,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Iyad Hammad,اياد حماد,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Andrew Adam Kidd ,اندرو ادم كيد,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Lisa Odegaard,	ليسا اوديجاارد,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Saad Afsarul Mannan,سعد أفسار المنان,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Arfan Sarwar,عرفان سروار,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Anjana Vipin,	انجانه فيبين,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Panagiotis Pantelis,باناجيوتيس بانتيليس,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Kapil Miglani,كابيل ميجلاني,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Abdul-Rahman Al-Bazzaz,	عبد الرحمن البزاز,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Zaid Irfan Samar ,زايد عرفان سامار,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Joshva Martto Joseph Jeyabalan,	جوشفا مارتو جايابلان,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Mohammad Waleed Aamir,محمد وليد عامر,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Vinod Kumar Maheshwari,ؤينؤد كؤمار مهيشؤري,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Arpit Gupta,اربيت جوبتا,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Alka Kumari Pravin Patel,	ألكا كوماري برافين باتيل,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Ihab Musaddiq Abdulsalam Hurzuk,ايةاب ةرؤك,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Shishir Kumar ,شيشير كومار,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Luay Wa'el Manfalouti,	لؤي وائل المنفلوطي,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Navas Pokker Poovamparambil,	بوفام برامبل بونر نواس,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Yaser Ahmed Mohamed Husain Hamdan Budebes,ياسر احمد محمد حسين حمدان بودبس,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Faisal Mohamed Abdulrazaq Ali Alhammadi,	فيصل محمد عبدالرزاق علي الحمادي,Others,Unclassified,19
ADNOCLS,ADNOC Logistics & Services plc,Ibrahim 	Hasan 	Al Zaabi,	ابراهيم حسن علي سعيد الزعابي,Others,Unclassified,19
